,법정동시군구코드,법정동,단지명,지번,전용면적,계약년도,계약월,계약일,보증금액,월세금액,층,건축년도,계약기간,계약구분,갱신요구권사용,종전계약보증금,종전계약월세,단지일련번호,roadnm,roadnmbcd,roadnmbonbun,roadnmbubun,roadnmcd,roadnmseq,roadnmsggcd
5835,11650,잠원동,동아,157,84.91,2022,5,11,80000,150,16,2002,22.06~24.06,신규,None,,,11650-102,신반포로33길 15,0,00015,00000,4163453,1,11650
5836,11650,반포동,반포자이,20-43,84.998,2022,5,13,152250,0,23,2009,22.07~24.07,갱신,사용,145000,,11650-3500,신반포로 270,0,00270,00000,3121017,2,11650
5837,11650,내곡동,서초더샵포레,411,84.41,2022,5,12,76500,0,4,2014,22.06~24.06,갱신,사용,73000,,11650-4063,헌릉로8길 58,0,00058,00000,4163749,2,11650
5838,11650,서초동,래미안서초7차,1642-34,148.08,2022,5,13,90000,75,3,2006,22.05~24.05,갱신,사용,90000,60,11650-3243,사임당로17길 80,0,00080,00000,4163313,1,11650
5839,11650,반포동,반포써밋,1342,106.511,2022,5,13,187000,0,14,2018,22.05~24.05,갱신,None,178000,,11650-4703,고무래로 89,0,00089,00000,3121001,0,11650
5840,11650,서초동,서초에스케이뷰,1521-8,136.53,2022,5,6,110250,0,9,2006,22.05~24.05,갱신,사용,105000,,11650-3308,반포대로21길 62,0,00062,00000,4163232,1,11650
5841,11650,신원동,서초포레스타5단지,579,101.35,2022,5,13,94500,0,3,2014,22.05~24.05,갱신,사용,90000,,11650-4026,청계산로7길 43,0,00043,00000,4163750,1,11650
5842,11650,반포동,반포자이,20-43,84.943,2022,5,13,50000,480,25,2009,22.07~24.07,신규,None,,,11650-3500,신반포로 270,0,00270,00000,3121017,2,11650
5843,11650,내곡동,서초더샵포레,411,84.61,2022,5,11,45000,155,2,2014,22.06~24.06,갱신,None,20000,155,11650-4063,헌릉로8길 58,0,00058,00000,4163749,2,11650
5844,11650,반포동,반포미도,60-4,84.96,2022,5,13,20000,150,15,1987,22.05~24.05,갱신,사용,20000,140,11650-172,서초중앙로29길 28,0,00028,00000,4163713,1,11650
5845,11650,서초동,대성유니드,1641-3,84.991,2022,5,13,78750,0,4,2004,22.06~24.06,갱신,사용,75000,,11650-607,서초대로64길 36,0,00036,00000,4163424,1,11650
5846,11650,반포동,반포자이,20-43,132.179,2022,5,13,20000,750,23,2009,22.05~24.05,갱신,None,20000,470,11650-3500,신반포로 270,0,00270,00000,3121017,2,11650
5847,11650,잠원동,신반포4,70,108.42,2022,5,13,164300,0,1,1979,22.06~24.06,신규,None,,,11650-125,잠원로 37-48,0,00037,00048,3121019,1,11650
5848,11650,방배동,삼호한숲,1030-1,59.98,2022,5,11,80000,0,5,1998,22.07~24.07,신규,None,,,11650-315,방배로3길 10-3,0,00010,00003,4163274,1,11650
5849,11650,서초동,래미안서초에스티지S,1754,111.95,2022,5,13,165000,0,9,2018,22.06~24.06,None,None,,,11650-4622,서운로 104,0,00104,00000,3121016,1,11650
5850,11650,우면동,서초네이처힐3단지,717,49.91,2022,5,13,1665,35,9,2013,None,신규,None,,,11650-3864,태봉로2길 60,0,00060,00000,4163582,1,11650
5851,11650,방배동,한신트리플,816-1,39.31,2022,5,12,28300,0,6,2004,22.05~24.05,갱신,None,27000,,11650-590,방배로33길 29,0,00029,00000,4163268,1,11650
5852,11650,서초동,서초이오빌,1593-7,36.66,2022,5,12,13000,56,17,2003,22.06~24.06,신규,None,,,11650-521,효령로53길 45,0,00045,00000,4163646,1,11650
5853,11650,방배동,방배대우디오빌,866-20,28.84,2022,5,2,26200,0,6,2005,22.06~24.06,갱신,None,25000,,11650-3191,서초대로 17,0,00017,00000,2121002,1,11650
5854,11650,서초동,서초로얄,1627-3,84.83,2022,5,9,30000,85,6,2001,22.05~24.05,신규,None,,,11650-36,사임당로14길 10,0,00010,00000,4163311,1,11650
5855,11650,방배동,그린,926-7,74.37,2022,5,12,49000,0,6,2004,22.05~24.05,갱신,사용,47000,,11650-747,효령로29길 76,0,00076,00000,4163630,1,11650
5856,11650,우면동,서초네이처힐1단지,707,49.87,2022,5,12,35831,0,1,2012,None,신규,None,,,11650-3863,형촌길 35,0,00035,00000,4163604,1,11650
5857,11650,잠원동,신반포2,73,135.97,2022,5,12,97650,0,4,1978,22.07~24.07,갱신,사용,93000,,11650-117,신반포로23길 41,0,00041,00000,4163452,1,11650
5858,11650,반포동,반포미도,60-4,84.96,2022,5,11,66670,0,2,1987,22.06~24.06,None,None,,,11650-172,서초중앙로29길 28,0,00028,00000,4163713,1,11650
5859,11650,서초동,서초2차e-편한세상,1529,116.745,2022,5,10,140000,0,11,2005,22.06~24.06,신규,None,,,11650-774,효령로49길 57,0,00057,00000,4163642,1,11650
5860,11650,반포동,반포푸르지오,10,84.82,2022,5,9,10500,284,5,2000,22.06~24.06,갱신,사용,10000,270,11650-176,신반포로15길 4,0,00004,00000,4163450,1,11650
5861,11650,잠원동,신반포19,61-2,80.25,2022,5,6,5000,200,3,1982,22.07~24.07,신규,None,,,11650-116,잠원로8길 20,0,00020,00000,4163529,1,11650
5862,11650,서초동,신동아아파트(1차),1333,75.86,2022,5,10,32000,0,12,1978,22.06~24.06,신규,None,,,11650-53,사임당로 137,0,00137,00000,3121014,1,11650
5863,11650,서초동,서초그랑자이,1757,119.41,2022,5,10,30000,700,5,2021,22.06~24.06,신규,None,,,11650-4969,효령로 391,None,00391,00000,3121021,0,11650
5864,11650,반포동,보아스힐(701-4),701-4,95.38,2022,5,12,63000,0,3,2006,22.05~24.05,갱신,사용,60000,,11650-3323,주흥17길 22,0,00022,00000,4163553,1,11650
5865,11650,반포동,반포미도2차아파트,60-5,59.07,2022,5,2,10000,140,8,1989,22.06~24.06,신규,None,,,11650-173,사평대로 240,0,00240,00000,2121001,2,11650
5866,11650,반포동,반포미도,60-4,84.96,2022,5,2,90000,0,10,1987,22.06~24.06,신규,None,,,11650-172,서초중앙로29길 28,0,00028,00000,4163713,1,11650
5867,11650,방배동,쌍용예가클래식,776-3,155.4471,2022,5,11,80000,250,1,2006,22.09~24.09,신규,None,,,11650-265,방배로37길 26-9,0,00026,00009,4163272,1,11650
5868,11650,잠원동,반포센트럴자이,162,84.95,2022,5,2,10000,411,34,2020,22.05~24.05,갱신,사용,10000,390,11650-4805,반포대로 310-6,0,00310,00006,2121003,1,11650
5869,11650,잠원동,신반포자이,160,114.94,2022,5,7,150000,310,23,2018,22.06~24.06,신규,None,,,11650-4675,잠원로 60,0,00060,00000,3121019,1,11650
5870,11650,잠원동,동아,157,84.91,2022,5,4,125000,0,13,2002,22.07~25.03,갱신,None,95000,,11650-102,신반포로33길 15,0,00015,00000,4163453,1,11650
5871,11650,방배동,롯데캐슬아르떼,424-28,84.9321,2022,5,12,80000,160,2,2013,22.07~24.07,신규,None,,,11650-4044,방배천로18길 11,0,00011,00000,4163687,1,11650
5872,11650,서초동,롯데캐슬클래식,1312-3,84.98,2022,5,9,10000,317,23,2006,22.05~23.05,갱신,None,10000,280,11650-3300,서운로 197,None,00197,00000,3121016,0,11650
5873,11650,잠원동,신반포4,70,105.89,2022,5,9,100000,0,3,1979,22.07~24.07,신규,None,,,11650-125,잠원로 37-48,0,00037,00048,3121019,1,11650
5874,11650,잠원동,신반포16,55-12,52.26,2022,5,6,33000,0,11,1983,22.05~24.05,갱신,None,31500,,11650-113,잠원로 157,0,00157,00000,3121019,1,11650
5875,11650,방배동,서초이에스에이3차,1006-1,59.4,2022,5,10,75000,0,14,2002,22.07~25.07,신규,None,,,11650-407,명달로 15,0,00015,00000,3121008,1,11650
5876,11650,신원동,서초포레스타5단지,579,84.41,2022,5,9,76000,0,5,2014,22.07~24.07,신규,None,,,11650-4026,청계산로7길 43,0,00043,00000,4163750,1,11650
5877,11650,내곡동,서초더샵포레,411,59.84,2022,5,11,39204,0,4,2014,None,신규,None,,,11650-4063,헌릉로8길 58,0,00058,00000,4163749,2,11650
5878,11650,신원동,서초포레스타6단지,619,54.97,2022,5,11,37406,0,1,2015,None,신규,None,,,11650-4140,청계산로9길 1-12,0,00001,00012,4163751,1,11650
5879,11650,반포동,라인,70,59.97,2022,5,11,52500,0,8,1995,22.05~24.05,갱신,사용,50000,,11650-169,서래로10길 26,0,00026,00000,4163357,1,11650
5880,11650,서초동,롯데캐슬클래식,1312-3,74.3,2022,5,7,5000,263,3,2006,22.06~24.06,갱신,사용,5000,250,11650-3300,서운로 200,0,00200,00000,3121016,1,11650
5881,11650,양재동,동원그린,362-6,78.35,2022,5,9,58000,0,5,2002,22.07~24.07,신규,None,,,11650-467,강남대로2길 72,0,00072,00000,4163014,1,11650
5882,11650,서초동,서초이오빌,1593-7,45.96,2022,5,9,28500,0,12,2003,22.06~23.06,갱신,None,26500,,11650-521,효령로53길 45,0,00045,00000,4163646,1,11650
5883,11650,잠원동,CJ빌리지,63,120.73,2022,5,8,109000,0,2,2005,22.08~24.08,갱신,사용,104000,,11650-633,잠원로 130,0,00130,00000,3121019,1,11650
5884,11650,잠원동,신반포2,73,79.42,2022,5,11,56000,0,12,1978,22.08~24.08,갱신,None,40000,40,11650-117,신반포로23길 41,0,00041,00000,4163452,1,11650
5885,11650,잠원동,래미안신반포팰리스,158,84.49,2022,5,11,20000,480,21,2016,22.08~24.08,None,None,,,11650-4439,잠원로8길 35,0,00035,00000,4163529,0,11650
5886,11650,우면동,서초힐스,773,74.95,2022,5,7,30000,104,4,2012,22.07~24.07,갱신,사용,30000,95,11650-3821,양재대로2길 90,0,00090,00000,4163748,1,11650
5887,11650,방배동,신동아,988-1,105.86,2022,5,9,40000,74,4,1981,22.07~24.07,갱신,사용,40000,65,11650-322,효령로 164,0,00164,00000,3121021,1,11650
5888,11650,서초동,래미안서초에스티지S,1754,84.8,2022,5,5,80000,127,30,2018,22.05~24.05,갱신,사용,80000,110,11650-4622,서운로 104,0,00104,00000,3121016,1,11650
5889,11650,방배동,대우(효령),1038,84.91,2022,5,11,90000,0,12,1992,22.06~24.06,신규,None,,,11650-272,효령로 84,0,00084,00000,3121021,1,11650
5890,11650,잠원동,킴스빌리지,71-12,23.7,2022,5,11,24000,0,2,1996,22.05~23.08,갱신,None,21000,,11650-142,잠원로3길 6,0,00006,00000,4163527,1,11650
5891,11650,잠원동,금호베스트빌,58,84.97,2022,5,11,145000,0,6,2002,22.05~22.12,신규,None,,,11650-156,나루터로 46,0,00046,00000,3121002,1,11650
5892,11650,서초동,서초푸르지오써밋,1311-10,84.93,2022,5,10,159000,0,13,2017,22.08~24.08,신규,None,,,11650-4550,서운로 201,0,00201,00000,3121016,1,11650
5893,11650,반포동,아크로리버파크,2-12,84.95,2022,5,5,1000,630,4,2016,22.07~24.07,신규,None,,,11650-4440,신반포로15길 19,0,00019,00000,4163450,0,11650
5894,11650,반포동,반포팰리스,728-7,112.18,2022,5,1,6000,165,1,2004,None,신규,None,,,11650-698,주흥7길 10-32,0,00010,00032,4163558,1,11650
5895,11650,방배동,삼성래미안1,2626,84.91,2022,5,11,95000,0,4,2003,22.05~24.05,신규,None,,,11650-503,방배선행길 2,0,00002,00000,4163671,1,11650
5896,11650,서초동,현대서초3,1644,84.49,2022,5,11,66150,0,6,1997,22.05~24.05,갱신,사용,63000,,11650-83,사임당로23길 58,0,00058,00000,4163318,1,11650
5897,11650,서초동,유원서초,1687,84.87,2022,5,11,63000,20,6,1993,22.05~24.05,갱신,None,60000,10,11650-62,서초중앙로24길 43,0,00043,00000,4163710,1,11650
5898,11650,서초동,진흥아파트,1315,131.04,2022,5,11,68000,80,8,1979,22.05~24.05,갱신,None,68000,,11650-66,서초대로 385,0,00385,00000,2121002,2,11650
5899,11650,잠원동,신반포19,61-2,81.0,2022,5,11,5000,137,11,1982,22.06~24.06,갱신,None,5000,100,11650-116,잠원로8길 20,0,00020,00000,4163529,1,11650
5900,11650,방배동,한신트리플,816-1,43.93,2022,5,11,1575,105,7,2004,22.06~24.06,갱신,사용,1500,100,11650-590,방배로33길 29,0,00029,00000,4163268,1,11650
5901,11650,서초동,서초두산위브트레지움,1310-4,130.3,2022,5,10,80000,185,6,2008,22.05~24.05,갱신,None,75000,180,11650-3471,서운로 194,0,00194,00000,3121016,1,11650
5902,11650,신원동,서초포레스타3단지,568,59.96,2022,5,11,40162,0,13,2014,None,신규,None,,,11650-4040,헌릉로8길 22,0,00022,00000,4163749,1,11650
5903,11650,서초동,에피소드강남262,1339-9,29.63,2022,5,4,1000,261,19,2021,22.05~22.08,신규,None,,,11650-4954,강남대로 299,0,00299,00000,2102001,0,11650
5904,11650,방배동,방배마에스트로,866-10,29.28,2022,5,10,46305,0,21,2019,22.06~24.06,신규,None,,,11650-4693,서초대로 13,0,00013,00000,2121002,1,11650
5905,11650,잠원동,신반포4,70,100.11,2022,5,9,69300,0,8,1979,22.06~24.06,갱신,사용,66000,,11650-125,잠원로 37-48,0,00037,00048,3121019,1,11650
5906,11650,신원동,서초포레스타3단지,568,59.96,2022,5,10,40162,0,11,2014,None,신규,None,,,11650-4040,헌릉로8길 22,0,00022,00000,4163749,1,11650
5907,11650,내곡동,서초더샵포레,411,59.94,2022,5,10,40162,0,6,2014,None,신규,None,,,11650-4063,헌릉로8길 58,0,00058,00000,4163749,2,11650
5908,11650,잠원동,래미안신반포팰리스,158,84.49,2022,5,11,20000,480,21,2016,22.08~24.08,갱신,None,20000,420,11650-4439,잠원로8길 35,0,00035,00000,4163529,0,11650
5909,11650,잠원동,동아,157,59.8,2022,5,7,84000,0,4,2002,22.07~24.07,갱신,사용,80000,,11650-102,신반포로33길 15,0,00015,00000,4163453,1,11650
5910,11650,잠원동,신반포20,60-78,143.95,2022,5,4,90000,0,8,1983,22.06~24.06,갱신,사용,90000,,11650-118,나루터로4길 60,0,00060,00000,4163049,1,11650
5911,11650,잠원동,신반포12,50-5,55.45,2022,5,10,36600,0,6,1982,22.05~24.05,갱신,None,28000,20,11650-110,잠원로14길 41,0,00041,00000,4163526,1,11650
5912,11650,반포동,반포자이,20-43,84.943,2022,5,7,190000,0,10,2009,22.05~24.05,신규,None,,,11650-3500,신반포로 270,0,00270,00000,3121017,2,11650
5913,11650,방배동,한신트리플,816-1,43.93,2022,5,9,34000,0,10,2004,22.05~24.05,신규,None,,,11650-590,방배로33길 29,0,00029,00000,4163268,1,11650
5914,11650,신원동,서초포레스타5단지,579,59.96,2022,5,10,41737,0,3,2014,None,신규,None,,,11650-4026,청계산로7길 43,0,00043,00000,4163750,1,11650
5915,11650,내곡동,서초더샵포레,411,59.88,2022,5,10,50375,0,8,2014,None,신규,None,,,11650-4063,헌릉로8길 58,0,00058,00000,4163749,2,11650
5916,11650,양재동,양재리본타워2단지,212,84.97,2022,5,10,44493,0,6,2014,None,신규,None,,,11650-4047,매헌로16길 40,0,00040,00000,4163176,1,11650
5917,11650,반포동,래미안퍼스티지,18-1,84.93,2022,5,10,100100,0,6,2009,None,신규,None,,,11650-3559,반포대로 275,0,00275,00000,2121003,2,11650
5918,11650,반포동,아크로리버파크,2-12,59.97,2022,5,10,83785,0,15,2016,None,신규,None,,,11650-4440,신반포로15길 19,0,00019,00000,4163450,0,11650
5919,11650,반포동,반포써밋,1342,84.9716,2022,5,10,190000,0,9,2018,22.05~24.05,신규,None,,,11650-4703,고무래로 89,0,00089,00000,3121001,0,11650
5920,11650,반포동,반포자이,20-43,59.98,2022,5,10,69875,0,21,2009,None,신규,None,,,11650-3500,신반포로 270,0,00270,00000,3121017,2,11650
5921,11650,서초동,서초아트자이,1583-10,165.5725,2022,5,2,102000,168,7,2009,22.06~24.05,갱신,사용,100000,160,11650-3542,반포대로 58,0,00058,00000,2121003,3,11650
5922,11650,반포동,래미안퍼스티지,18-1,135.92,2022,5,10,20000,630,19,2009,22.06~24.06,갱신,사용,20000,600,11650-3559,반포대로 275,0,00275,00000,2121003,2,11650
5923,11650,우면동,서초네이처힐1단지,707,84.82,2022,5,10,90000,0,5,2012,22.08~24.08,신규,None,,,11650-3863,형촌길 35,0,00035,00000,4163604,1,11650
5924,11650,신원동,서초포레스타6단지,619,49.34,2022,5,10,13067,0,6,2015,None,신규,None,,,11650-4140,청계산로9길 1-12,0,00001,00012,4163751,1,11650
5925,11650,내곡동,서초더샵포레,411,59.88,2022,5,10,50375,0,9,2014,None,신규,None,,,11650-4063,헌릉로8길 58,0,00058,00000,4163749,2,11650
5926,11650,내곡동,서초더샵포레,411,84.41,2022,5,10,47643,0,15,2014,None,신규,None,,,11650-4063,헌릉로8길 58,0,00058,00000,4163749,2,11650
5927,11650,신원동,서초포레스타6단지,619,54.97,2022,5,10,37406,0,7,2015,None,신규,None,,,11650-4140,청계산로9길 1-12,0,00001,00012,4163751,1,11650
5928,11650,양재동,양재리본타워,102,59.77,2022,5,10,36000,0,29,2014,None,신규,None,,,11650-3979,바우뫼로18길 20,0,00020,00000,4163201,1,11650
5929,11650,우면동,서초네이처힐5단지,730,114.95,2022,5,10,59625,0,4,2011,None,신규,None,,,11650-3702,태봉로2길 5,0,00005,00000,4163582,1,11650
5930,11650,양재동,양재리본타워,102,84.97,2022,5,10,43875,0,28,2014,None,신규,None,,,11650-3979,바우뫼로18길 20,0,00020,00000,4163201,1,11650
5931,11650,우면동,서초힐스,773,74.97,2022,5,9,10500,168,5,2012,22.05~24.05,갱신,사용,10000,160,11650-3821,양재대로2길 90,0,00090,00000,4163748,1,11650
5932,11650,우면동,우솔마을서초리슈빌S아파트,764,31.159,2022,5,2,24675,0,2,2014,22.05~24.05,갱신,사용,23500,,11650-4065,양재대로2길 100-11,0,00100,00011,4163748,1,11650
5933,11650,우면동,코오롱,70,52.47,2022,5,10,39900,0,4,1994,22.05~24.05,갱신,사용,38000,,11650-482,바우뫼로 53,0,00053,00000,3121009,2,11650
5934,11650,우면동,서초힐스,773,84.96,2022,5,10,10000,169,16,2012,22.07~24.07,갱신,사용,10000,160,11650-3821,양재대로2길 90,0,00090,00000,4163748,1,11650
5935,11650,신원동,서초포레스타6단지,619,49.51,2022,5,10,13067,0,7,2015,None,신규,None,,,11650-4140,청계산로9길 1-12,0,00001,00012,4163751,1,11650
5936,11650,신원동,서초포레스타3단지,568,59.69,2022,5,10,50375,0,5,2014,None,신규,None,,,11650-4040,헌릉로8길 22,0,00022,00000,4163749,1,11650
5937,11650,반포동,반포자이,20-43,59.98,2022,5,10,69875,0,16,2009,None,신규,None,,,11650-3500,신반포로 270,0,00270,00000,3121017,2,11650
5938,11650,서초동,신원아침도시(1420),1420-18,84.34,2022,5,3,93000,0,10,2005,22.05~24.05,갱신,None,75000,,11650-3219,남부순환로337가길 52,0,00052,00000,4163077,1,11650
5939,11650,신원동,서초포레스타3단지,568,59.96,2022,5,10,50375,0,7,2014,None,신규,None,,,11650-4040,헌릉로8길 22,0,00022,00000,4163749,1,11650
5940,11650,반포동,래미안퍼스티지,18-1,59.89,2022,5,9,83785,0,16,2009,None,신규,None,,,11650-3559,반포대로 275,0,00275,00000,2121003,2,11650
5941,11650,우면동,서초네이처힐3단지,717,84.84,2022,5,9,51000,0,1,2013,None,신규,None,,,11650-3864,태봉로2길 60,0,00060,00000,4163582,1,11650
5942,11650,우면동,서초네이처힐3단지,717,84.84,2022,5,9,49612,0,9,2013,None,신규,None,,,11650-3864,태봉로2길 60,0,00060,00000,4163582,1,11650
5943,11650,서초동,서초자연인아파트(102동),1344-23,35.0,2022,5,7,20000,15,3,2013,None,None,None,,,11650-3886,서운로9길 18,0,00018,00000,4163381,1,11650
5944,11650,반포동,디에이치반포라클라스,1343,115.943,2022,5,6,20000,790,19,2021,22.06~24.06,신규,None,,,11650-4959,서초중앙로 206,None,00206,00000,3121024,0,11650
5945,11650,반포동,반포써밋,1342,106.511,2022,5,6,230000,0,7,2018,22.07~24.07,신규,None,,,11650-4703,고무래로 89,0,00089,00000,3121001,0,11650
5946,11650,서초동,래미안서초에스티지S,1754,134.27,2022,5,6,215000,0,2,2018,22.07~24.07,갱신,None,165000,,11650-4622,서운로 104,0,00104,00000,3121016,1,11650
5947,11650,양재동,양재리본타워2단지,212,59.77,2022,5,9,37895,0,18,2014,None,신규,None,,,11650-4047,매헌로16길 40,0,00040,00000,4163176,1,11650
5948,11650,반포동,반포자이,20-43,59.971,2022,5,2,90400,0,24,2009,22.05~24.05,신규,None,,,11650-3500,신반포로 270,0,00270,00000,3121017,2,11650
5949,11650,양재동,양재리본타워,102,59.96,2022,5,9,36000,0,14,2014,None,신규,None,,,11650-3979,바우뫼로18길 20,0,00020,00000,4163201,1,11650
5950,11650,양재동,양재리본타워,102,59.77,2022,5,9,36000,0,15,2014,None,신규,None,,,11650-3979,바우뫼로18길 20,0,00020,00000,4163201,1,11650
5951,11650,서초동,서초두산위브트레지움,1310-4,84.96,2022,5,9,68250,0,9,2008,None,신규,None,,,11650-3471,서운로 194,0,00194,00000,3121016,1,11650
5952,11650,서초동,서초노블레스아파트,1362-10,29.96,2022,5,7,41470,0,8,2019,22.06~24.06,갱신,사용,39500,,11650-4745,강남대로39길 15-11,None,00015,00011,4163018,0,11650
5953,11650,반포동,래미안퍼스티지,18-1,59.89,2022,5,9,83785,0,18,2009,None,신규,None,,,11650-3559,반포대로 275,0,00275,00000,2121003,2,11650
5954,11650,반포동,아크로리버파크,2-12,59.98,2022,5,9,83785,0,8,2016,None,신규,None,,,11650-4440,신반포로15길 19,0,00019,00000,4163450,0,11650
5955,11650,잠원동,월드메르디앙,33-11,116.42,2022,5,1,130000,0,13,2002,22.07~24.07,신규,None,,,11650-135,신반포로45길 71,0,00071,00000,4163459,1,11650
5956,11650,잠원동,신반포4,70,137.1,2022,5,7,116000,0,6,1979,None,갱신,None,104000,,11650-125,잠원로 37-48,0,00037,00048,3121019,1,11650
5957,11650,반포동,반포자이,20-43,59.98,2022,5,9,69875,0,5,2009,None,신규,None,,,11650-3500,신반포로 270,0,00270,00000,3121017,2,11650
5958,11650,잠원동,훼미리,51,84.9,2022,5,7,66150,0,12,1992,22.08~24.08,갱신,사용,63000,,11650-154,잠원로 202-11,0,00202,00011,3121019,1,11650
5959,11650,방배동,방배신삼호,725,185.46,2022,5,6,142000,0,9,1983,22.05~24.05,갱신,None,92000,,11650-323,방배로 270,0,00270,00000,3121010,1,11650
5960,11650,내곡동,서초포레스타2단지,384,59.09,2022,5,9,15000,205,10,2015,22.06~24.06,신규,None,,,11650-4156,헌릉로8길 45,0,00045,00000,4163749,2,11650
5961,11650,방배동,방배임광3차,1010-1,51.84,2022,5,4,33000,0,4,1988,None,None,None,,,11650-342,방배로2길 24-6,0,00024,00006,4163264,1,11650
5962,11650,내곡동,서초더샵포레,411,101.34,2022,5,9,68000,55,11,2014,22.06~24.06,신규,None,,,11650-4063,헌릉로8길 58,0,00058,00000,4163749,2,11650
5963,11650,잠원동,신반포2,73,79.42,2022,5,8,55500,0,3,1978,22.06~24.06,None,None,,,11650-117,신반포로23길 41,0,00041,00000,4163452,1,11650
5964,11650,반포동,반포자이,20-43,194.692,2022,5,8,189700,165,20,2009,22.06~24.05,갱신,None,178000,165,11650-3500,신반포로 270,0,00270,00000,3121017,2,11650
5965,11650,우면동,서초네이처힐3단지,717,84.61,2022,5,9,51000,0,11,2013,None,신규,None,,,11650-3864,태봉로2길 60,0,00060,00000,4163582,1,11650
5966,11650,양재동,양재리본타워2단지,212,59.77,2022,5,9,37895,0,9,2014,None,신규,None,,,11650-4047,매헌로16길 40,0,00040,00000,4163176,1,11650
5967,11650,반포동,반포미도,60-4,84.96,2022,5,5,75600,0,15,1987,22.05~24.05,갱신,사용,72000,,11650-172,서초중앙로29길 28,0,00028,00000,4163713,1,11650
5968,11650,반포동,래미안퍼스티지,18-1,59.96,2022,5,9,83785,0,2,2009,None,신규,None,,,11650-3559,반포대로 275,0,00275,00000,2121003,2,11650
5969,11650,반포동,반포리체,30-26,59.993,2022,5,9,69875,0,3,2010,None,신규,None,,,11650-3617,고무래로 35,0,00035,00000,3121001,1,11650
5970,11650,반포동,반포자이,20-43,59.98,2022,5,9,69875,0,19,2009,None,신규,None,,,11650-3500,신반포로 270,0,00270,00000,3121017,2,11650
5971,11650,잠원동,신반포4,70,107.39,2022,5,9,30000,200,2,1979,22.06~24.06,신규,None,,,11650-125,잠원로 37-48,0,00037,00048,3121019,1,11650
5972,11650,양재동,양재리본타워2단지,212,59.77,2022,5,9,37895,0,22,2014,None,신규,None,,,11650-4047,매헌로16길 40,0,00040,00000,4163176,1,11650
5973,11650,양재동,양재리본타워2단지,212,59.77,2022,5,9,37895,0,13,2014,None,신규,None,,,11650-4047,매헌로16길 40,0,00040,00000,4163176,1,11650
5974,11650,내곡동,서초포레스타2단지,384,59.21,2022,5,9,50375,0,5,2015,None,신규,None,,,11650-4156,헌릉로8길 45,0,00045,00000,4163749,2,11650
5975,11650,내곡동,서초더샵포레,411,59.94,2022,5,9,50375,0,9,2014,None,신규,None,,,11650-4063,헌릉로8길 58,0,00058,00000,4163749,2,11650
5976,11650,반포동,반포미도,60-4,84.96,2022,5,9,70000,0,7,1987,22.05~24.05,갱신,None,56700,,11650-172,서초중앙로29길 28,0,00028,00000,4163713,1,11650
5977,11650,우면동,서초네이처힐1단지,707,84.78,2022,5,2,30000,197,5,2012,22.05~23.05,갱신,None,30000,134,11650-3863,형촌길 35,0,00035,00000,4163604,1,11650
5978,11650,잠원동,래미안신반포팰리스,158,59.99,2022,5,9,66950,0,6,2016,None,신규,None,,,11650-4439,잠원로8길 35,0,00035,00000,4163529,0,11650
5979,11650,서초동,서초푸르지오써밋,1311-10,59.95,2022,5,9,58100,0,11,2017,None,신규,None,,,11650-4550,서운로 212,0,00212,00000,3121016,1,11650
5980,11650,서초동,래미안서초에스티지S,1754,111.89,2022,5,6,180000,150,18,2018,22.05~25.05,신규,None,,,11650-4622,서운로 104,0,00104,00000,3121016,1,11650
5981,11650,반포동,반포자이,20-43,165.446,2022,5,1,260000,330,7,2009,22.09~24.08,신규,None,,,11650-3500,신반포로 270,0,00270,00000,3121017,2,11650
5982,11650,우면동,서초호반써밋,753,101.0482,2022,5,3,60000,160,6,2013,22.07~24.07,신규,None,,,11650-3963,양재대로2길 109,0,00109,00000,4163748,1,11650
5983,11650,서초동,경남아너스빌201동,1456-2,84.95,2022,5,7,84000,0,2,2006,22.05~24.05,갱신,사용,80000,,11650-3257,반포대로10길 42,0,00042,00000,4163222,1,11650
5984,11650,서초동,서초블레스,1532-10,72.8,2022,5,8,65000,0,4,2017,22.05~24.05,갱신,None,62000,,11650-4514,효령로47길 11,0,00011,00000,4163641,0,11650
5985,11650,방배동,삼호1동~3동,770-1,81.39,2022,5,4,30000,19,10,1975,22.05~24.05,갱신,None,30000,14,11650-309,방배로43길 21,0,00021,00000,4163277,1,11650
5986,11650,우면동,한라,67,59.98,2022,5,3,40215,0,6,1994,22.07~22.12,갱신,사용,38300,,11650-483,바우뫼로 33,0,00033,00000,3121009,2,11650
5987,11650,서초동,삼풍아파트,1685,79.47,2022,5,6,20000,260,14,1988,22.06~24.05,신규,None,,,11650-28,서초중앙로 200,0,00200,00000,3121024,3,11650
5988,11650,반포동,디에이치반포라클라스,1343,84.9844,2022,5,4,10000,600,24,2021,22.05~24.05,신규,None,,,11650-4959,서초중앙로 206,None,00206,00000,3121024,0,11650
5989,11650,방배동,삼호1동~3동,770-1,81.39,2022,5,6,35000,110,11,1975,22.07~24.07,신규,None,,,11650-309,방배로43길 21,0,00021,00000,4163277,1,11650
5990,11650,서초동,래미안서초스위트,1301-6,84.9571,2022,5,6,125000,0,8,2009,22.08~24.08,신규,None,,,11650-3515,서운로 221,0,00221,00000,3121016,1,11650
5991,11650,서초동,더샵서초,1445-14,30.39,2022,5,6,39359,0,25,2006,22.05~23.05,갱신,None,37485,,11650-3284,서초중앙로2길 21,0,00021,00000,4163718,1,11650
